year,crime,district,neighborhood,address,description
2016-05,229999,4,36,415 N TUCKER BLVD,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2016-05,241100,4,35,300 N TUCKER BLVD,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2016-05,266510,4,77,3864 EVANS AVE,PUBLIC ORDER-TRESPASSING
2016-05,266510,4,35,712 N TUCKER BLVD,PUBLIC ORDER-TRESPASSING
2016-05,250000,4,35,800 N BROADWAY,LOITERING-BEGGING
2016-05,250000,4,35,300 CARR ST,LOITERING-BEGGING
2016-05,241100,2,12,5823 WILSON AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2016-05,266999,2,12,5823 WILSON AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2016-05,229999,3,18,2500 CHEROKEE ST,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2016-05,250000,4,36,721 N TUCKER BLVD,LOITERING-BEGGING
2016-05,229999,4,62,1300 CASS AVE,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2016-05,250000,4,35,300 CARR ST,LOITERING-BEGGING
2016-05,229999,4,35,850 PINE ST,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2016-05,250000,4,35,315 N 9TH ST,LOITERING-BEGGING
2016-05,229999,4,35,720 OLIVE ST,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2016-05,250000,4,35,1128 WASHINGTON AVE,LOITERING-BEGGING
2016-05,266510,4,35,1211 LOCUST ST,PUBLIC ORDER-TRESPASSING
2016-05,241100,3,33,1100 SAINT ANGE AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2016-05,182400,1,5,4109 CONCORDIA AVE,DRUGS-POSSESSION/MARIJUANA
2016-05,229999,4,35,1110 WASHINGTON AVE,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2016-05,266510,2,11,6646 HOFFMAN AVE,PUBLIC ORDER-TRESPASSING
2016-05,250000,4,36,1201 WASHINGTON AVE,LOITERING-BEGGING
2016-05,241100,4,35,200 N 4TH ST,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2016-05,266999,1,1,500 BATES ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2016-05,250000,4,36,721 N TUCKER BLVD,LOITERING-BEGGING
2016-05,250000,4,35,300 CARR ST,LOITERING-BEGGING
2016-05,229999,4,35,600 OLIVE ST,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2016-05,229999,4,35,911 WASHINGTON AVE,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2016-05,241100,3,19,3435 MIAMI ST,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2016-05,250000,4,35,200 N 4TH ST,LOITERING-BEGGING
2016-05,266999,2,11,0 HAMPTON AVE / I 44 EASTBOUND,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2016-05,266510,4,36,303 N 17TH ST,PUBLIC ORDER-TRESPASSING
2016-05,241100,3,19,3751 S JEFFERSON AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2016-05,250000,4,35,300 WASHINGTON AVE,LOITERING-BEGGING
2016-05,229999,4,36,311 N 13TH ST,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2016-05,250000,4,35,900 N BROADWAY,LOITERING-BEGGING
2016-05,250000,4,35,800 N BROADWAY,LOITERING-BEGGING
2016-05,250000,4,35,400 WASHINGTON AVE,LOITERING-BEGGING
2016-05,182400,2,15,3625 CHIPPEWA ST,DRUGS-POSSESSION/MARIJUANA
2016-05,266510,4,37,3560 SCOTT AVE,PUBLIC ORDER-TRESPASSING
2016-05,250000,4,36,721 N TUCKER BLVD,LOITERING-BEGGING
2016-05,250000,1,5,4948 CHRISTY BLVD,LOITERING-BEGGING
2016-05,266510,1,16,4101 GRAVOIS AVE,PUBLIC ORDER-TRESPASSING
2016-05,266999,4,65,1505 FARRAGUT ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2016-05,241100,4,35,205 N 9TH ST,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2016-05,241100,4,64,3825 N BROADWAY,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2016-05,266999,4,67,4056 PECK ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2016-05,250000,4,35,400 N MEMORIAL DR,LOITERING-BEGGING
2016-05,266999,4,61,1817 COLE ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2016-05,229999,3,16,3900 S GRAND BLVD,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2016-05,250000,4,36,721 N TUCKER BLVD,LOITERING-BEGGING
2016-05,250000,4,35,300 CARR ST,LOITERING-BEGGING
2016-05,229999,4,36,1210 LOCUST ST,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2016-05,266510,4,62,1507 OFALLON ST,PUBLIC ORDER-TRESPASSING
2016-05,250000,1,16,4000 MERAMEC ST,LOITERING-BEGGING
2016-05,229999,1,16,4216 S GRAND BLVD,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2016-05,250000,4,35,0 N BROADWAY / COLE ST,LOITERING-BEGGING
2016-05,182400,4,36,1800 LOCUST ST,DRUGS-POSSESSION/MARIJUANA
2016-05,266999,2,13,5055 ARSENAL ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,70,4739 GOODFELLOW BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,69,3719 N EUCLID AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,69,4008 N KINGSHIGHWAY BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,58,4011 DELMAR BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,4,62,1304 N 8TH ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,79,6124 N BROADWAY,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,4,59,3644 NATURAL BRIDGE AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,50,3340 HAMILTON AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,58,4011 DELMAR BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,58,4011 DELMAR BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,241100,3,16,4041 S BROADWAY,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,266999,4,67,4314 N GRAND BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,68,4329 LEE AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,4,62,909 NEW HAVEN CT,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,4,59,3610 PALM ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,72,5531 GENEVIEVE AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,56,3925 GREER AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,56,3925 GREER AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,56,3925 GREER AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,50,3400 HAMILTON AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,70,4739 GOODFELLOW BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,66,2037 OBEAR AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,79,6124 N BROADWAY,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,74,8442 N BROADWAY,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,68,4231 NATURAL BRIDGE AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,68,4231 NATURAL BRIDGE AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,51,5095 DELMAR BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,50,1630 CLARA AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,3,33,1530 LAFAYETTE AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,3,19,3743 PENNSYLVANIA AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,66,1500 E JOHN AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,38,4956 DELMAR BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,182400,5,38,4050 WEST PINE BLVD,DRUGS-POSSESSION/MARIJUANA
2018-05,266999,5,52,5125 COTE BRILLIANTE AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,3,24,2307 S JEFFERSON AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,56,3114 FAIR AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,182400,4,61,1004 N JEFFERSON AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,266999,6,71,5478 QUEENS AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,57,4422 MAFFITT AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,57,4422 MAFFITT AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,53,4909 DELMAR BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,53,711 N EUCLID AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,182400,2,13,4939 KEMPER AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,266999,1,1,7851 BANDERO DR,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,3,18,2234 OSAGE ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,1,17,4206 MINNESOTA AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,3,33,1530 LAFAYETTE AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,182400,2,12,5101 MCREE AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,266999,1,2,7700 S BROADWAY,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,1,5,4660 CHIPPEWA ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,1,16,3659 DUNNICA AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,3,25,3430 S GRAND BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,241100,4,77,711 N GRAND BLVD,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,241100,4,35,1000 MARKET ST,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,266999,3,19,3714 MINNESOTA AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,3,33,1500 LAFAYETTE AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,2,7,60 HAMPTON VILLAGE PLZ,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,4,35,1001 WASHINGTON AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,241100,6,68,4257 E SACRAMENTO AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,182400,3,19,2800 CHEROKEE ST,DRUGS-POSSESSION/MARIJUANA
2018-05,241100,3,19,3521 IOWA AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,250000,6,71,0 BIRCHER BLVD / UNION BLVD,LOITERING-BEGGING
2018-05,266999,1,1,509 BATES ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,2,8,4255 HAMPTON AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,3,25,3017 SIDNEY ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,3,16,4133 OREGON AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266510,4,35,420 S 8TH ST,PUBLIC ORDER-TRESPASSING
2018-05,250000,4,35,516 OLIVE ST,LOITERING-BEGGING
2018-05,250000,4,36,721 N TUCKER BLVD,LOITERING-BEGGING
2018-05,266510,1,5,4640 CHIPPEWA ST,PUBLIC ORDER-TRESPASSING
2018-05,241100,1,16,3800 DUNNICA AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,241100,5,53,711 N EUCLID AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,241100,4,36,1400 CLARK AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,266999,5,53,711 N EUCLID AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,182400,2,12,5100 MCREE AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,266999,6,66,5332 CONDE ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266510,4,36,1720 MARKET ST,PUBLIC ORDER-TRESPASSING
2018-05,266999,3,25,3430 S GRAND BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,182400,2,12,5101 MCREE AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,182400,4,35,555 WASHINGTON AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,266510,2,44,1108 BLENDON PL,PUBLIC ORDER-TRESPASSING
2018-05,182400,5,48,5500 MAPLE AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,182400,4,67,3022 CARTER AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,266999,1,1,7850 RIO SILVA PL,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266510,3,18,3800 S BROADWAY,PUBLIC ORDER-TRESPASSING
2018-05,266510,2,13,5055 ARSENAL ST,PUBLIC ORDER-TRESPASSING
2018-05,266999,1,1,1008 LOUGHBOROUGH AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,250000,4,35,315 N 9TH ST,LOITERING-BEGGING
2018-05,266510,5,48,1225 UNION BLVD,PUBLIC ORDER-TRESPASSING
2018-05,241100,4,36,101 S TUCKER BLVD,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,241100,4,37,3026 LACLEDE AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,241100,1,16,3927 DUNNICA AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,250000,1,16,4101 GRAVOIS AVE,LOITERING-BEGGING
2018-05,266999,3,24,2851 GRAVOIS AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,182400,6,72,5500 LILLIAN AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,182400,3,33,1411 HICKORY LN,DRUGS-POSSESSION/MARIJUANA
2018-05,266999,3,33,1411 HICKORY LN,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,6,70,4739 GOODFELLOW BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,241100,1,5,4035 DELOR ST,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,241100,5,48,6165 DELMAR BLVD,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,241100,3,30,2838 WYOMING ST,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,229999,4,35,1100 WASHINGTON AVE,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,266510,4,62,1325 N 10TH ST,PUBLIC ORDER-TRESPASSING
2018-05,266999,1,1,1020 LOUGHBOROUGH AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,3,30,2846 IOWA AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266510,4,35,601 CLARK AVE,PUBLIC ORDER-TRESPASSING
2018-05,241100,4,36,401 S 14TH ST,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,241100,3,23,2309 SHENANDOAH AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,241100,3,19,3751 S JEFFERSON AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,266999,3,19,3751 S JEFFERSON AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266510,5,48,5700 CATES AVE,PUBLIC ORDER-TRESPASSING
2018-05,266510,2,8,6310 BANCROFT AVE,PUBLIC ORDER-TRESPASSING
2018-05,241100,2,14,5038 LINDENWOOD AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,266999,2,13,5606 S MAGNOLIA AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,250000,4,35,300 CARR ST,LOITERING-BEGGING
2018-05,229999,4,35,900 N 3RD ST,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,250000,4,35,300 CARR ST,LOITERING-BEGGING
2018-05,241100,6,55,4738 NATURAL BRIDGE AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,266510,5,38,4949 BARNES JEWISH HOSPITAL PLZ,PUBLIC ORDER-TRESPASSING
2018-05,266999,1,5,4660 CHIPPEWA ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,4,36,710 N 13TH ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266510,5,50,5750 NATURAL BRIDGE AVE,PUBLIC ORDER-TRESPASSING
2018-05,229999,5,51,5250 CABANNE AVE,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,266510,4,35,801 N 9TH ST,PUBLIC ORDER-TRESPASSING
2018-05,266999,1,5,3902 SCHILLER PL,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,3,25,3430 S GRAND BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,229999,4,35,1134 WASHINGTON AVE,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,229999,4,36,721 N TUCKER BLVD,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,182400,3,16,2912 GASCONADE ST,DRUGS-POSSESSION/MARIJUANA
2018-05,182400,3,19,3113 CHIPPEWA ST,DRUGS-POSSESSION/MARIJUANA
2018-05,250000,4,36,721 N TUCKER BLVD,LOITERING-BEGGING
2018-05,229999,4,35,800 LOCUST ST,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,266999,1,1,6155 S GRAND BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,4,35,800 N 3RD ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,229999,4,35,600 WASHINGTON AVE,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,182400,1,16,0 S GRAND BLVD / OSCEOLA ST,DRUGS-POSSESSION/MARIJUANA
2018-05,266510,4,36,711 N 13TH ST,PUBLIC ORDER-TRESPASSING
2018-05,229999,1,2,7701 S BROADWAY,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,250000,4,35,900 OLIVE ST,LOITERING-BEGGING
2018-05,250000,4,35,300 CARR ST,LOITERING-BEGGING
2018-05,182400,1,2,7820 VERMONT AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,250000,4,35,1000 WASHINGTON AVE,LOITERING-BEGGING
2018-05,266999,3,25,3022 VICTOR ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,182400,5,50,5830 KENNERLY AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,241100,2,10,6807 MAGNOLIA AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,241100,3,19,3434 CALIFORNIA AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,266510,2,14,5743 CHIPPEWA ST,PUBLIC ORDER-TRESPASSING
2018-05,241100,5,57,4117 MAFFITT AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,229999,4,35,906 OLIVE ST,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,250000,4,35,300 CARR ST,LOITERING-BEGGING
2018-05,250000,4,62,1000 N BROADWAY,LOITERING-BEGGING
2018-05,182400,4,36,2206 LUCAS AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,266999,4,36,721 N TUCKER BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,229999,4,35,1000 WASHINGTON AVE,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,250000,4,35,501 WASHINGTON AVE,LOITERING-BEGGING
2018-05,266999,3,30,3234 MICHIGAN AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266510,2,15,4046 POTOMAC ST,PUBLIC ORDER-TRESPASSING
2018-05,241100,3,24,2714 ALLEN AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,250000,5,38,0 N KINGSHIGHWAY BLVD / LINDELL,LOITERING-BEGGING
2018-05,266999,4,36,1300 WASHINGTON AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,241100,4,35,1000 SPRUCE ST,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,182400,4,35,700 COLE ST,DRUGS-POSSESSION/MARIJUANA
2018-05,266999,4,35,700 WASHINGTON AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,241100,4,35,1000 CLARK AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,250000,4,35,300 CARR ST,LOITERING-BEGGING
2018-05,250000,6,70,4876 GOODFELLOW BLVD,LOITERING-BEGGING
2018-05,182400,2,15,0 GUSTINE AVE / MIAMI ST,DRUGS-POSSESSION/MARIJUANA
2018-05,250000,4,35,500 N BROADWAY,LOITERING-BEGGING
2018-05,266510,1,1,5215 LOUISIANA AVE,PUBLIC ORDER-TRESPASSING
2018-05,229999,1,2,7700 S BROADWAY,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,241100,2,43,1569 SANFORD AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,241100,4,35,800 N TUCKER BLVD,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,229999,5,53,0 N KINGSHIGHWAY BLVD / SUBURBAN,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,250000,4,35,315 N 9TH ST,LOITERING-BEGGING
2018-05,266999,1,80,930 HOLLY HILLS AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,250000,4,36,721 N TUCKER BLVD,LOITERING-BEGGING
2018-05,266999,3,33,1444 KEALTY LN,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,241100,4,35,801 N 11TH ST,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,182400,1,1,516 LOUGHBOROUGH AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,266510,5,50,3340 HAMILTON AVE,PUBLIC ORDER-TRESPASSING
2018-05,229999,4,63,1530 HADLEY ST,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,266999,1,16,4101 GRAVOIS AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,229999,4,35,1100 WASHINGTON AVE,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,266510,1,7,4203 HEREFORD ST,PUBLIC ORDER-TRESPASSING
2018-05,241100,6,73,5826 ERA AVE,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,250000,4,35,1000 WASHINGTON AVE,LOITERING-BEGGING
2018-05,229999,4,35,1101 WASHINGTON AVE,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,266510,5,47,250 DE BALIVIERE AVE,PUBLIC ORDER-TRESPASSING
2018-05,241100,1,16,3908 POMONA CT,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,250000,2,40,0 I 64 EASTBOUND / S KINGSHIGHWA,LOITERING-BEGGING
2018-05,266999,4,35,1100 WASHINGTON AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,250000,1,1,6900 IDAHO AVE,LOITERING-BEGGING
2018-05,229999,1,2,7700 S BROADWAY,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,266510,6,55,4706 LABADIE AVE,PUBLIC ORDER-TRESPASSING
2018-05,250000,4,36,721 N TUCKER BLVD,LOITERING-BEGGING
2018-05,250000,4,36,801 N TUCKER BLVD,LOITERING-BEGGING
2018-05,250000,4,35,300 CARR ST,LOITERING-BEGGING
2018-05,241100,4,36,401 S 14TH ST,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL
2018-05,266999,2,12,0 MACKLIND AVE / NORTHRUP AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,2,15,3601 GRAVOIS AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,182400,2,15,3601 GRAVOIS AVE,DRUGS-POSSESSION/MARIJUANA
2018-05,229999,4,35,434 N 4TH ST,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE
2018-05,250000,3,18,0 I 55 NORTHBOUND / POTOMAC ST,LOITERING-BEGGING
2018-05,266999,3,16,3825 MINNESOTA AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,250000,4,37,0 FOREST PARK AVE / S VANDEVENTE,LOITERING-BEGGING
2018-05,266999,2,8,4255 HAMPTON AVE,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,5,78,5415 PAGE BLVD,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,266999,3,25,3015 SIDNEY ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
2018-05,250000,5,38,400 N EUCLID AVE,LOITERING-BEGGING
2018-05,266999,1,16,3955 KEOKUK ST,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION
